Pub Date,Headline,Snippet,Lead Paragraph,abstract,Source,Web URL
2017-06-20T15:24:13+0000,Can Amazon Be the Next Apple?,"To understand why Jeff Bezos bought Whole Foods, look at the profit margins Apple generates at its stores.","Blood is running in the retail aisle. Sears, the most iconic name in American retailing, told its investors in March that “substantial doubt exists related to the Company’s ability to continue as a going concern.” The appliance retailer HH Gregg went defunct at the end of May, and once-celebrated companies like Bebe and Limited are desperately trying to survive as online-only storefronts. The carnage has spread beyond empty shopping malls and big-box stores to the grocery trade. Last week, a poor earnings report cost Kroger, the nation’s second-largest food retailer, 19 percent of its stock market value in a matter of hours — and that was before Amazon announced its acquisition of Whole Foods Market.","To understand why Jeff Bezos bought Whole Foods, look at the profit margins Apple generates at its stores.",The New York Times,https://www.nytimes.com/2017/06/20/opinion/can-amazon-be-the-next-apple.html
2017-06-16T12:30:22+0000,"Apple, Moving In on Prestige TV, Poaches Two Sony Executives","The company’s hiring of two respected leaders, who cultivated shows like “Breaking Bad” at Sony, signaled to Hollywood that Apple is serious about original programming.","LOS ANGELES — As Apple takes the plunge into original television-style content, it has hired two of Hollywood’s most respected studio executives to oversee the effort.","The company’s hiring of two respected leaders, who cultivated shows like “Breaking Bad” at Sony, signaled to Hollywood that Apple is serious about original programming.",The New York Times,https://www.nytimes.com/2017/06/16/business/media/apple-tv-studio-executives-sony.html
2017-06-12T09:45:23+0000,All the Ways Apple’s iOS 11 Will Change Your iPhone,Apple debuted its new operating system last week. It will bring some big changes to your iPhone.,"Apple’s latest operating system for iPhones and iPads is set to roll out on September 19th, bringing with it a number of new features and tweaks that are designed to make your phone safer to use and more customizable.",Apple debuted its new operating system last week. It will bring some big changes to your iPhone.,The New York Times,https://www.nytimes.com/2017/06/12/smarter-living/apple-iphone-ios11.html
2017-06-20T00:53:04+0000,Tech Titans Make Pilgrimage to White House to Discuss Government Systems,"Timothy Cook, Jeff Bezos and Eric Schmidt were among 18 tech executives at a forum held by an administration they have had conflicts with.","WASHINGTON — Silicon Valley is fuming about President Trump’s stance on climate and immigration, but top technology executives still made a pilgrimage to the White House on Monday to discuss a potential upgrade of government technology.","Timothy Cook, Jeff Bezos and Eric Schmidt were among 18 tech executives at a forum held by an administration they have had conflicts with.",The New York Times,https://www.nytimes.com/2017/06/19/technology/technology-forum-white-house.html
2017-06-15T15:50:35+0000,It’s the Same Old Song — Until You Take It Off Repeat,"If you are wondering why the iPhone or iPod only plays one track, make sure the device isn’t set to play that tune on a loop.","Q. The Music program on my iPhone is stuck on the same song, playing it over and over, and I don’t see how to stop it. Why is this?","If you are wondering why the iPhone or iPod only plays one track, make sure the device isn’t set to play that tune on a loop.",The New York Times,https://www.nytimes.com/2017/06/15/technology/personaltech/its-the-same-old-song-until-you-take-it-off-repeat.html
2017-06-12T20:13:37+0000,A Slump in Tech Stocks That Leaves Some Investors Mystified,"Shares of Netflix, Apple and other giant technology companies that have powered a market rally have taken an uncharacteristic pause.",The laws of gravity apparently apply to technology stocks after all.,"Shares of Netflix, Apple and other giant technology companies that have powered a market rally have taken an uncharacteristic pause.",The New York Times,https://www.nytimes.com/2017/06/12/business/dealbook/stocks-netflix-apple-facebook-google-amazon.html
2017-06-12T11:01:27+0000,"New iPad Pro Inches Toward Replacing PC, but Falls Short","Apple’s newest tablet is faster, with a brighter screen and a higher refresh rate, but keyboard typing is still uncomfortable.","When Steve Jobs introduced the first iPad in 2010, he described the tablet as a product that sat somewhere between the laptop and the smartphone, excelling at tasks like browsing the web, reviewing photos and watching videos.","Apple’s newest tablet is faster, with a brighter screen and a higher refresh rate, but keyboard typing is still uncomfortable.",The New York Times,https://www.nytimes.com/2017/06/12/technology/ipad-pro-review-apple.html
2017-06-16T19:07:00+0000,The Apples of New York,A reader writes about the decades of experimentation done by Cornell University.,To the Editor:,A reader writes about the decades of experimentation done by Cornell University.,The New York Times,https://www.nytimes.com/2017/06/16/opinion/the-apples-of-new-york.html
2017-06-12T20:11:07+0000,"Apple, Russia, Jeff Sessions: Your Morning Briefing",Here’s what you need to know to start your day.,Good morning. ,Here’s what you need to know to start your day.,The New York Times,https://www.nytimes.com/2017/06/12/briefing/apple-russia-jeff-sessions.html
2017-06-19T15:07:06+0000,The iPhone Is 10 Years Old. Here’s the Story of Its Birth.,Apple’s culture of reverence and secrecy is no match for Brian Merchant in “The One Device: The Secret History of the iPhone.”,"THE ONE DEVICEThe Secret History of the iPhoneBy Brian MerchantIllustrated. 407 pp. Little, Brown & Company. $28.",Apple’s culture of reverence and secrecy is no match for Brian Merchant in “The One Device: The Secret History of the iPhone.”,The New York Times,https://www.nytimes.com/2017/06/19/books/review/one-device-secret-history-iphone-brian-merchant.html
2017-06-27T00:39:31+0000,"Pearl Automation, Founded by Apple Veterans, Shuts Down","The auto camera firm, blending Apple’s passion for design with a more open culture, died from a classic business problem: Its product cost too much.","SAN FRANCISCO — Pearl Automation, a Silicon Valley start-up founded by former Apple employees who tried to combine Apple’s dedication to quality with a more open corporate culture, has gone out of business.","The auto camera firm, blending Apple’s passion for design with a more open culture, died from a classic business problem: Its product cost too much.",The New York Times,https://www.nytimes.com/2017/06/26/technology/pearl-automation-founded-by-apple-veterans-shuts-down.html
2017-06-27T16:50:05+0000,Keeping Your iPhone Out of the Drop Zone,"Apple’s AirDrop feature is a convenient way to share files directly between iOS gadgets, but make sure you know who wants to connect with you.","Q. I was adding a photo to a note on my iPhone while I was on the train and noticed I could see the names of other iPhone users listed on the screen. I assume these were people nearby. So, can they see me and isn’t this a security risk?","Apple’s AirDrop feature is a convenient way to share files directly between iOS gadgets, but make sure you know who wants to connect with you.",The New York Times,https://www.nytimes.com/2017/06/27/technology/personaltech/iphone-airdrop-security-apple.html
